TenCoSo,SoGiayPhep,DiaChi,NgayCap,TinhTrang,TenHinhThuc,SoCCHN_NDD
Phòng khám chuyên khoa Sản phụ khoa,00889/SYT-GPHĐ,"1 Đường 270, Phường Phước Long A, Quận 9, TP Hồ Chí Minh",2013-12-09 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001623/HCM-CCHN
Phòng Khám chuyên khoa Nhi,00107/SYT-GPHĐ,"145 Trần Não, Phường Bình An, Quận 2, TP Hồ Chí Minh",2016-09-16 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nhi,001627/BYT-CCHN
Phòng khám chuyên khoa Ung Bướu,03556/SYT-GPHĐ,"180A Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, TP Hồ Chí Minh",2014-10-23 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Ung bướu,0016273/HCM-CCHN
Phòng khám chuyên khoa Sản Phụ khoa ,01320/SYT-GPHĐ,"224A Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TP Hồ Chí Minh",2014-01-22 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001366/HCM-CCHN
phòng khám chuyên khoa nhi  ,02600/SYT-GPHĐ,"440/55 Nguyễn Kiệm, Phường 3, Quận Phú Nhuận, TP Hồ Chí Minh",2014-05-08 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nhi,001367/HCM-CCHN
Công ty TNHH Phòng khám đa khoa Thành Mỹ,03483/SYT-GPHĐ,"131 Tân Hương, P.Tân Quý, Quận Tân Phú, TP.Hồ Chí Minh",2014-09-10 0:00:00,Đang hoạt động,Phòng khám đa khoa,0016231/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,02018/SYT-GPHĐ,"204/52 Nơ Trang Long, Phường 12, Quận Bình Thạnh, TP Hồ Chí Minh",2014-03-19 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nội tiết,001372/HCM-CCHN
Phòng khám chuyên khoa Sản phụ khoa,00459/SYT-GPHĐ,"24B Quách Vũ, Phường Hiệp Tân, Quận Tân Phú, TP Hồ Chí Minh",2013-10-15 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001564/BYT-CCHN
Phòng khám chuyên khoa Mắt,01256/SYT-GPHĐ,"11 Lê Lộ, Phường Phú Thạnh, Quận Tân Phú, TP Hồ Chí Minh",2014-02-11 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Mắt,001564/HCM-CCHN
Phòng khám chuyên khoa Sản Phụ khoa,01412/SYT-GPHĐ,"139 Đào Duy Từ, Phường 5, Quận 10, TP Hồ Chí Minh",2014-02-11 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001574/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,00476/SYT-GPHĐ,"741 Hồng Bàng, Phường 6, Quận 6, TP Hồ Chí Minh",2013-10-23 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001579/BD-CCHN
Phòng khám đa khoa thuộc Công ty TNHH Dịch vụ Thương mại Y tế Một Không Năm,04016/SYT-GPHĐ,"105/4A Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP Hồ Chí Minh",2014-11-06 0:00:00,Đang hoạt động,Phòng khám đa khoa,0016276/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,04394/SYT-GPHĐ,"402 Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận, TP Hồ Chí Minh",2016-09-16 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,0016286/HCM-CCHN
Phòng khám chuyên khoa Tai Mũi Họng,01949/SYT-GPHĐ,"480 Trường Chinh, Phường 13, Quận Tân Bình, TP Hồ Chí Minh",2014-03-19 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Tai Mũi Họng,001630/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,01594/SYT-GPHĐ,"110 Lê Thị Hồng, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh",2014-02-13 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001380/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,00521/SYT-GPHĐ,"446 Lê Đức Thọ, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh",2013-10-31 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001382/HCM-CCHN
phòng khám nội tổng hợp ,05202/SYT-GPHĐ,"576 Phạm Thế Hiển, Phường 4, Quận 8, TP Hồ Chí Minh",2015-12-25 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001392/HCM-CCHN
Phòng khám Nội tổng hợp,01046/SYT-GPHĐ,"366 Trần Hưng Đạo, Phường 2, Quận 5, TP Hồ Chí Minh",2013-12-13 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001393/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt thuộc Công ty TNHH Nha khoa Châu Âu,03719/HCM-GPHĐ,"39 Lý Thái Tổ, Phường 1, Quận 10, TP Hồ Chí Minh",2017-04-25 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,0015807/HCM-CCHN
Phòng khám chuyên khoa Sản phụ khoa,1454,"315 Cách Mạng Tháng Tám, Phường 12, Quận 10, TP Hồ Chí Minh",2014-02-12 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,0015819/HCM-CCHN
Trạm Y tế Phường 9 Quận 10,05376/SYT-GPHĐ,"445 Lý Thái Tổ, Phường 9, Quận 10, TP Hồ Chí Minh",2015-12-29 0:00:00,Đang hoạt động,Trạm y tế phường xã ,0015821/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,02981/SYT-GPHĐ,"B102 Tổ 12, Khu phố 3, Phường Đông Hưng Thuận, Quận 12, TP Hồ Chí Minh",2014-06-17 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001630/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt ,04484/SYT-GPHĐ,"528/6 Điện Biên Phủ, Phường 11, Quận 10, TP Hồ Chí Minh",2015-05-08 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,0016301/HCM-CCHN
None,00117/SYT-GPHĐ,"08 Nguyễn Công Trứ, Phường 19, Quận Bình Thạnh, TP.Hồ Chí Minh",2013-05-24 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001632/BYT-CCHN
Phòng khám chuyên khoa Phẫu thuật thẩm mỹ,3462,"724 Sư Vạn Hạnh (nối dài), Phường 12, Quận 10, TP Hồ Chí Minh",2014-09-22 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Phẫu thuật thẩm mỹ,001401/BYT-CCHN
Phòng khám chuyên khoa Nhi,02345/SYT-GPHĐ,"88/31 Đường số 17, KP 4, Phường Tân Thuận Tây, Quận 7, TP Hồ Chí Minh",2014-04-21 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nhi,001402/HCM-CCHN
Bệnh viện Quận 12,03215/SYT-GPHĐ,"111 Đường TCH 21, KP 3, Phường Tân Chánh Hiệp, Quận 12, TP Hồ Chí Minh",2015-12-02 0:00:00,Đang hoạt động,Bệnh viện đa khoa,001410/HCM-CCHN
Phòng khám nội tổng hợp ,04190/SYT-GPHĐ,"Tổ 4, ấp 1, Xã Tân Thạnh Tây, Huyện Củ Chi, TP Hồ Chí Minh",2015-01-06 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0015851/HCM-CCHN
Phòng khám chuyên khoa Sản phụ khoa,04234/SYT-GPHĐ,"30/12 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP Hồ Chí Minh",2015-02-13 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001586/BYT-CCHN
Bệnh viện Huyện Nhà Bè,02809/SYT-GPHĐ,"281A Lê Văn Lương, Ấp 3, Xã Phước Kiểng, Huyện Nhà Bè, TP Hồ Chí Minh",2014-05-19 0:00:00,Đang hoạt động,Bệnh viện đa khoa,0015913/HCM-CCHN
PHÒNG KHÁM NỘI TỔNG HỢP ,4613,"100C Lê Văn Lương, Ấp 3, Xã Phước Kiểng, Huyện Nhà Bè, TP Hồ Chí Minh",2015-06-29 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0015924/HCM-CCNHN
Phòng khám nội tổng hợp,03102/SYT-GPHĐ,"186 Bãi Sậy, Phường 4, Quận 6, TP Hồ Chí Minh",2014-07-14 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0015979/HCM-CCHN
Trạm Y tế Phường Bình Trị Đông A Quận Bình Tân,05358/SYT-GPHĐ,"815 Hương lộ 2, KP 8, Phường Bình Trị Đông A, Quận Bình Tân, TP Hồ Chí Minh",2015-12-28 0:00:00,Đang hoạt động,Trạm y tế phường xã ,0016323/HCM-CCHN
Phòng khám Nội tổng hợp,02332/SYT-GPHĐ,"545/6 Đường 3/2, Phường 8, Quận 10, TP Hồ Chí Minh",2014-04-21 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001634/BYT-CCHN
Phòng khám chuyên khoa Nhi,00072/SYT-GPHĐ,"1227 Tỉnh lộ 10, Khu phố 9, Phường Tân Tạo, Quận Bình Tân, TP Hồ Chí Minh",2013-04-22 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nhi,001635/HCM-CCHN
Phòng khám nội tổng hợp,03060/SYT-GPHĐ,"136 Nguyễn Chí Thanh, Phường 3, Quận 10, TP Hồ Chí Minh",2014-07-04 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0015990/HCM-CCHN
Phòng khám Nội thần kinh,03967/SYT-GPHĐ,"92 Hùng Vương, Phường 1, Quận 10, TP Hồ Chí Minh",2014-11-10 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nội thần kinh,0016002/HCM-CCHN
Phòng khám Nội tổng hợp ,04184/SYT-GPHĐ,"7 Đường 320 Bông Sao, Phường 5, Quận 8, TP Hồ Chí Minh",2015-01-06 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0016016/HCM-CCHN
PHÒNG KHÁM CHUYÊN KHOA TAI MŨI HỌNG,01481/SYT-GPHĐ,"4 Lê Ngô Cát, Phường 7, Quận 3, TP Hồ Chí Minh",2014-02-12 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Tai Mũi Họng,001603/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt ,00375/SYT-GPHĐ,"416 Âu Cơ, Phường 10, Quận Tân Bình, TP Hồ Chí Minh",2013-10-01 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001416/HCM-CCHN
Phòng khám Nội thần kinh,02342/SYT-GPHĐ,"95 Đường 130 Cao Lỗ, Phường 4, Quận 8, TP Hồ Chí Minh",2015-08-20 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nội thần kinh,001421/BYT-CCHN
Phòng khám Nội tổng hợp ,01061/SYT-GPHĐ,"59 Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP Hồ Chí Minh",2013-12-13 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001421/HCM-CCHN
Phòng khám Nội tổng hợp,02688/SYT-GPHĐ,"875/6 (số cũ: 875/1B) Trần Hưng Đạo, Phường 1, Quận 5, TP Hồ Chí Minh",2014-05-06 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001642/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,05203/SYT-GPHĐ,"623 Phan Văn Hớn, tổ 61, khu phố 5, Phường Tân Thới Nhất, Quận 12, TP Hồ Chí Minh",2015-12-25 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,0016431/HCM-CCHN
Phòng khám Nội tổng hợp ,03135/SYT-GPHĐ,"300A Lê Quang Định, Phường 11, Quận Bình Thạnh, TP Hồ Chí Minh",2014-07-14 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0016498/HCM-CCHN
Phòng khám Nội tổng hợp ,03201/SYT-GPHĐ,"24/20 Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh",2014-07-17 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0016054/HCM-CCHN
Trạm Y tế Phường 24 Quận Bình Thạnh,05139/SYT-GPHĐ,"8/8B Nguyễn Thiện Thuật, Phường 24, Quận Bình Thạnh, TP Hồ Chí Minh",2015-12-18 0:00:00,Đang hoạt động,Trạm y tế phường xã ,0016065/HCM-CCHN
Phòng khám Nội tổng hợp thuộc Công ty TNHH Y Khoa Phước Thành,04444/SYT-GPHĐ,"F1/57H Quách Điêu, Ấp 6, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP Hồ Chí Minh",2015-04-21 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0016066/HCM-CCHN
Phòng khám chuyên khoa Tâm thần,04651/SYT-GPHĐ,"60/13 Nguyễn Trãi, Phường 3, Quận 5, TP Hồ Chí Minh",2015-07-07 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Tâm thần,001652/BYT-CCHN
Phòng khám chuyên khoa Ung Bướu ,04292/SYT-GPHĐ,"187 Lê Quang Định, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh",2015-02-10 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Ung bướu,0016548/HCM-CCHN
Bệnh viện đa khoa Khu vực Hóc Môn,02808/SYT-GPHĐ,"65/2B Bà Triệu, T.T.Hốc Môn  , Huyện Hóc Môn, TP Hồ Chí Minh",2014-05-19 0:00:00,Đang hoạt động,Bệnh viện đa khoa,0016597/HCM-CCHN
Phòng khám Nội tổng hợp,02290/SYT-GPHĐ,"3B/18 Âu Cơ, Phường 14, Quận Tân Bình, TP Hồ Chí Minh",2015-09-09 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001662/HCM-CCHN
Phòng khám chuyên khoa Sản Phụ khoa,00369/SYT-GPHĐ,"386/46 Lê Văn Sỹ, Phường 14, Quận 3, TP Hồ Chí Minh",2013-10-01 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001423/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt Công ty TNHH Một thành viên Hoa Nghiêm,04355/HCM-GPHĐ,"93 Võ Văn Tần, Phường 6, Quận 3, TP Hồ Chí Minh",2017-07-31 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001424/HCM-CCHN
Phòng khám chuyên khoa Tai Mũi Họng,01211/SYT-GPHĐ,"3A Đề Thám, Phường Cô Giang, Quận 1, TP Hồ Chí Minh",2013-12-20 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Tai Mũi Họng,001425/BYT-CCHN
PHÒNG KHÁM NỘI TỔNG HỢP ,01971/SYT-GPHĐ,"99A Hòa Hưng, Phường 12, Quận 10, TP Hồ Chí Minh",2014-03-24 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001427/HCM-CCHN
"Cơ sở dịch vụ tiêm chích thay băng, đếm mạch, đo nhiệt độ, đo huyết áp",03211/SYT-GPHĐ,"49/2A Khánh Hội, Phường 3, Quận 4, TP Hồ Chí Minh",2014-07-17 0:00:00,Đang hoạt động,"Cơ sở dịch vụ tiêm (chích), thay băng, đếm mạch, đo nhiệt độ, đo huyết áp",0016075/HCM-CCHN
Phòng khám chuyên khoa Phẫu thuật thẩm mỹ (thuộc Chi nhánh Sài Gòn - Công ty cổ phần Đầu tư và Dịch vụ Trường Giang),03380/SYT-GPHĐ,"09 Phùng Khắc Khoan, Phường Đa Kao, Quận 1, TP Hồ Chí Minh",2014-08-08 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Phẫu thuật thẩm mỹ,0016083/BYT-CCHN
Phòng khám chuyên khoa Sản Phụ khoa,02890/SYT-GPHĐ,"85 Lê Văn Thịnh, KP 5, Phường Bình Trưng Đông, Quận 2, TP Hồ Chí Minh",2014-05-30 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,0016084/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt ( Thuộc Công Ty TNHH Thương Mại Dịch Vụ Nha Khoa Đan Châu),02881/SYT-GPHĐ,"07 Phan Văn Trị, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh",2014-10-29 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001615/HCM-CCHN
phòng khám nội tổng hợp ,04123/SYT-GPHĐ,"D49 Ấp Mỹ Hòa 4, Xã Xuân Thới Đông, Huyện Hóc Môn, TP Hồ Chí Minh",2014-12-10 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0016647/HCM-CCHN
Phòng khám chuyên khoa Nội thần kinh,02178/SYT-GPHĐ,"111 Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TP Hồ Chí Minh",2014-04-17 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nội thần kinh,001669/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,02508/SYT-GPHĐ,"312 Âu Cơ, Phường 10, Quận Tân Bình, TP Hồ Chí Minh",2014-05-06 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001672/HCM-CCHN
Phòng khám đa khoa thuộc Công ty TNHH Phòng khám đa khoa Việt Mỹ,00766/SYT-GPHĐ,"2 Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh",2013-11-29 0:00:00,Đang hoạt động,Phòng khám đa khoa,001435/HCM-CCHN
Phòng khám đa khoa Công ty Cổ phần Đầu tư Y tế Sài Gòn Y khoa,00027/SYT-GPHĐ,"99-101-103-105-107-109 Thuận Kiều, Phường 4, Quận 11, TP Hồ Chí Minh",2013-01-24 0:00:00,Đang hoạt động,Phòng khám đa khoa,001442/HCM-CCHN
Phòng khám Nội tổng hợp ,03124/SYT-GPHĐ,"23A Khu phố 3, Đường số 15, Phường Tân Kiểng, Quận 7, TP Hồ Chí Minh",2014-07-14 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001446/HCM-CCHN
Phòng khám Nội tổng hợp,01070/SYT-GPHĐ,"226/4/5 (số cũ: C8) Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh",2013-12-13 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001616/HCM-CCHN
Trạm Y tế Phường 16 Quận Gò Vấp,05079/SYT-GPHĐ,"125 Đường số 8, Phường 16, Quận Gò Vấp, TP Hồ Chí Minh",2015-12-18 0:00:00,Đang hoạt động,Trạm y tế phường xã ,0016165/HCM-CCHN
Phòng khám đa khoa thuộc Công ty TNHH Dịch vụ Y tế BÌnh An,04694/SYT-GPHĐ,"D3/19 Nguyễn Thị Tú, Ấp 4, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP Hồ Chí Minh",2015-07-24 0:00:00,Đang hoạt động,Phòng khám đa khoa,0016176/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt ,03519/SYT-GPHĐ,"37A Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TP Hồ Chí Minh",2014-10-22 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,0016183/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt ,00428/SYT-GPHĐ,"72B Lê Lợi, Phường Bến Thành, Quận 1, TP Hồ Chí Minh",2015-08-20 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001450/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,00887/SYT-GPHĐ,"194 Thống Nhất, Phường 16, Quận Gò Vấp, TP Hồ Chí Minh",2013-12-09 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001451/HCM-CCHN
Phòng khám chuyên khoa Sản phụ khoa,00510/SYT-GPHĐ,"115 Nguyễn Chí Thanh, Phường 16, Quận 11, TP Hồ Chí Minh",2013-10-24 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001453/HCM-CCHN
Phòng khám chuyên khoa Mắt,01535/SYT-GPHĐ,"271 Lê Quang Sung, Phường 6, Quận 6, TP Hồ Chí Minh",2014-02-12 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Mắt,001465/HCM-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,05208/SYT-GPHĐ,"51A Tú Xương, Phường 7, Quận 3, TP Hồ Chí Minh",2015-12-25 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001621/HCM-CCHN
Phòng khám Nội tổng hợp,3655,"597 Bà Hạt, Phường 8, Quận 10, TP Hồ Chí Minh",2015-04-22 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001622/BYT-CCHN
Phòng khám Nội tổng hợp ,04496/SYT-GPHĐ,"384/60A Lý Thái Tổ, Phường 10, Quận 10, TP Hồ Chí Minh",2015-05-11 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0016240/BYT-CCHN
Phòng khám chuyên khoa Tai Mũi Họng ,03555/SYT-GPHĐ,"184 Nguyễn Chí Thanh, Phường 3, Quận 10, TP Hồ Chí Minh",2014-10-23 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Tai Mũi Họng,0016288/HCM-CCHN
Phòng khám chuyên khoa Nội thần kinh,01506/SYT-GPHĐ,"273/16 Tô Hiến Thành, Phường 13, Quận 10, TP Hồ Chí Minh",2014-02-13 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nội thần kinh,001677/BYT-CCHN
PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT ,00294/SYT-GPHĐ,"20 Hậu Giang, Phường 2, Quận 6, TP Hồ Chí Minh",2013-09-05 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001678/HCM-CCHN
Phòng khám đa khoa thuộc Công ty Cổ phần Quốc tế Care Medical,6,"459 Sư Vạn Hạnh (nối dài), Phường 12, Quận 10, TP Hồ Chí Minh",2014-08-08 0:00:00,Đang hoạt động,Phòng khám đa khoa,000040/HCM-CCHN
Phòng khám chuyên khoa Ung Bướu ,04363/SYT-GPHĐ,"144 Nguyễn Trọng Tuyển, Phường 8, Quận Phú Nhuận, TP Hồ Chí Minh",2015-03-25 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Ung bướu,001684/BYT-CCHN
Phòng khám bác sĩ gia đình,04886/HCM-GPHĐ,"130 Trần Lựu, Phường An Phú, Quận 2, TP Hồ Chí Minh",2017-07-13 0:00:00,Đang hoạt động,Phòng khám bác sĩ gia đình tư nhân độc lập,001466/BYT-CCHN
Phòng khám chuyên khoa Răng Hàm Mặt,03313/SYT-GPHĐ,"38 Đường 3-2, Phường 12, Quận 10, TP Hồ Chí Minh",2014-08-13 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001469/HCM-CCHN
Công ty TNHH Một thành viên Nha khoa thẩm mỹ Đại Nam,00549/SYT-GPHĐ,"485-487 Bạch Đằng, Phường 2, Quận Bình Thạnh, TP Hồ Chí Minh",2013-11-05 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Răng Hàm Mặt,001481/HCM-CCHN
Phòng khám Nội tổng hợp,00977/SYT-GPHĐ,"58 Trần Hưng Đạo B, Phường 7, Quận 5, TP Hồ Chí Minh",2013-12-11 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001631/HCM-CCHN
Phòng khám Nội tổng hợp,03554/SYT-GPHĐ,"297/36 Vĩnh Viễn, Phường 5, Quận 10, TP Hồ Chí Minh",2014-10-23 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,0016320/HCM-CCHN
Phòng khám chuyên khoa Sản Phụ khoa,03560/SYT-GPHĐ,"14/1A Lam Sơn, Phường 6, Quận Bình Thạnh, TP Hồ Chí Minh",2014-10-23 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001634/HCM-CCHN
Phòng khám chuyên khoa Sản Phụ khoa,01339/SYT-GPHĐ,"264B Nguyễn Tiểu La, Phường 8, Quận 10, TP Hồ Chí Minh",2014-01-22 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Sản phụ khoa,001685/BYT-CCHN
Phòng khám chuyên khoa Nội thần kinh,01341/SYT-GPHĐ,"207 Đường số 30, KDC Tân Quy Đông, Phường Tân Phong, Quận 7, TP Hồ Chí Minh",2015-09-23 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nội thần kinh,001689/BYT-CCHN
Phòng khám chuyên khoa Nhi,2865,"6 Đường số 5, khu dân cư Bình Đăng, Phường 6, Quận 8, TP Hồ Chí Minh",2014-05-30 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Nhi,001691/BYT-CCHN
Phòng khám chuyên khoa Da liễu ,95,"136 Trần Quang Khải, Phường Tân Định, Quận 1, TP Hồ Chí Minh",2015-04-17 0:00:00,Đang hoạt động,Phòng khám chuyên khoa Da liễu,001484/BYT-CCHN
Phòng chẩn trị Y học cổ truyền,01221/SYT-GPHĐ,"898 Nguyễn Trãi, Phường 14, Quận 5, TP Hồ Chí Minh",2014-01-22 0:00:00,Đang hoạt động,Phòng chẩn trị y học cổ truyền,001487/HCM-CCHN
PHÒNG CHẨN TRỊ Y HỌC CỔ TRUYỀN ,02709/SYT-GPHĐ,"88/38/4 Nguyễn Khoái, Phường 2, Quận 4, TP Hồ Chí Minh",2014-06-03 0:00:00,Đang hoạt động,Phòng chẩn trị y học cổ truyền,001493/HCM-CCHN
Phòng khám Nội tổng hợp,02261/SYT-GPHĐ,"08 Đào Cam Mộc, Phường 4, Quận 8, TP Hồ Chí Minh",2014-04-21 0:00:00,Đang hoạt động,Phòng khám Nội tổng hợp,001638/HCM-CCHN
